id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
291,"Theo Văn bản hợp nhất 8374/VBHN-NHNo-TTh, Đâu KHÔNG phải nội dung cán bộ Agribank được làm khi tham gia mạng xã hội?","Sử dụng tài khoản mạng xã hội của cá nhân để tương tác, chia sẻ, đăng tải, cung cấp, định hướng thông tin có ích đối với Agribank, ngành Ngân hàng, xã hội và đất nước.","Đưa ra các bình luận, chia sẻ quan điểm cá nhân hoặc trích đăng lại các bài phát biểu, ý kiến trái với đường lối, chủ trương, chính sách của Đảng và Nhà nước; trái với quan điểm của Agribank","Đăng tải bình luận, ý kiến nhận xét đúng mực, có văn hóa, có trách nhiệm về những vấn đề mà dư luận xã hội quan tâm","Thông báo cho các cấp có thẩm quyền những thông tin sai sự thật bị phát tán trên mạng xã hội có ảnh hưởng xấu, gây tổn hại lợi ích của Agribank, cộng đồng, đất nước, uy tín của tổ chức, cá nhân",2,Điều 6 Văn bản hợp nhất 8374/VBHN-NHNo-TTh 
292,"Theo Văn bản hợp nhất 8374/VBHN-NHNo-TTh, Agribank hỗ trợ khách hàng trên mạng xã hội như thế nào?","Thực hiện tương tác, hỗ trợ khách hàng kịp thời thông qua liên tục theo dõi ý kiến đóng góp, chia sẻ của khách hàng","Luôn sẵn sàng trả lời mọi thắc mắc, khiếu nại của khách hàng; ","Thường xuyên theo dõi các nhận xét trực tuyến của khách hàng, từ đó sớm khắc phục những vấn đề liên quan đến Agribank",Tất cả các đáp án trên,4,Điều 9 Văn bản hợp nhất 8374/VBHN-NHNo-TTh
293,"Theo Văn bản hợp nhất 8374/VBHN-NHNo-TTh, cách thức quản lý hình ảnh, thương hiệu Agribank trên mạng xã hội là:","Agribank thực hiện đồng bộ hóa, đảm bảo nhất quán về hình ảnh, thương hiệu trên các Hiện diện chính thức của Agribank trên mạng xã hội",Tuỳ vào từng kênh mạng xã hội để đưa ra những hiện diện khác nhau của Agribank để tăng tính đa phong cách trên nề tảng số,"Hình ảnh xuất hiện trên các trang mạng xã hội của Agribank cần phong phú, để gia tăng sự lan toả của thương hiệu","Các đơn vị của Agribank chủ động hình ảnh, thương hiệu của Agribank trên mạng xã hội tùy theo nhu cầu",1,Điều 9 Văn bản hợp nhất 8374/VBHN-NHNo-TTh 
294,"Theo Văn bản hợp nhất 8374/VBHN-NHNo-TTh, theo quy định Hiện diện chính thức của Agribank trên mạng xã hội youtube có địa chỉ là?","https://www.youtube.com/@
Agribank.VN",https://www.youtube.com/@AgribankOfficial ,"https://www.youtube.com/@
Agribank.com.vn",https://www.youtube.com/@Agribank,2,Điều 7 Văn bản hợp nhất 8374/VBHN-NHNo-TTh
295,"Theo  Quy chế số 168/QC-HĐTV-TTh, công bố thông tin của Agribank được hiểu là gì?",Là việc Agribank công bố tình hình hoạt động định kỳ,Là việc Agribank công bố các sự kiện phát sinh liên quan đến hoạt động của Agribank,"Là việc Agribank công bố tình hình hoạt động các sự kiện liên quan đến hoạt động của Agribank theo định kỳ và bất thường, theo quy định của pháp luật và của Agribank",Là việc Agribank cung cấp thông tin cho cơ quan thông tấn báo chí và cơ quan truyền thông,3,Khoản 6 Điều 3 Quy chế số 168/QC-HĐTV-TTh
296,"Theo  Quy chế số 168/QC-HĐTV-TTh, sự cố truyền thông là gì?",Là trường hợp xuất hiện tin đồn tiêu cực về Agribank trên mạng xã hội,"Là trường hợp xuất hiện thông tin ảnh hưởng đến uy tín, thương hiệu Agribank trên báo chí","Là trường hợp tại chi nhánh, phòng giao dịch xảy ra tấn công, đe dọa nhân viên để cướp tài sản.","Là trường hợp xuất hiện thông tin, tin đồn tiêu cực về con người, sự việc nào đó có ảnh hưởng hoặc có nguy cơ ảnh hưởng đến hoạt động kinh doanh, uy tín, thương hiệu của Agribank",4,Khoản 13 Điều 3 Quy chế số 168/QC-HĐTV-TTh
297,"Theo  Quy chế số 168/QC-HĐTV-TTh, việc công bố thông tin doanh nghiệp phải đảm bảo nguyên tắc nào? ",Đầy đủ - chính xác - kịp thời,Công khai - đầy đủ - rộng rãi,Công khai - kịp thời - hiệu quả,Minh bạch - đầy đủ - kịp thời,1,Điều 4 Quy chế số 168/QC-HĐTV-TTh 
298,"Theo QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội, Đối tượng nào áp dụng tại Bộ quy tắc ứng xử trên mạng xã hội?","Cơ quan nhà nước, cán bộ, công chức, viên chức, người lao động trong cơ quan nhà nước sử dụng mạng xã hội"," Tổ chức, cá nhân khác sử dụng mạng xã hội",Nhà cung cấp dịch vụ mạng xã hội tại việt Nam.,Tất cả các đáp án trên,4,"Điều 2, QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội "
299,"Theo QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội, Mục đích của việc ban hành Bộ quy tắc ứng xử trên mạng xã hội là gì?",Nhằm tạo điều kiện phát triển lành mạnh mạng xã hội tại Việt Nam,"Đảm bảo quyền tự do cá nhân, quyền tự do kinh doanh, không phân biệt đối xử nhà cung cấp dịch vụ trong và ngoài nước, phù hợp với chuẩn mực, thông lệ và các điều ước quốc tế mà Việt Nam đã tham gia","Giáo dục ý thức, tạo thói quen tích cực trong các hành vi ứng xử của người dùng trên mạng xã hội, góp phần xây dựng môi trường mạng an toàn, lành mạnh tại Việt Nam.",Tất cả các đáp án trên,4,"Điều 1, QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội "
300,"Theo QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội, Đâu không phải là mục đích của việc ban hành Bộ quy tắc ứng xử trên mạng xã hội?","Nhằm đảm bảo môi trường kinh doanh online an toàn, hiệu quả",Nhằm tạo điều kiện phát triển lành mạnh mạng xã hội tại Việt Nam,"Xây dựng chuẩn mực đạo đức về hành vi, ứng xử trên mạng xã hội","Giáo dục ý thức, tạo thói quen tích cực trong các hành vi ứng xử của người dùng trên mạng xã hội",1,"Điều 1, QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội "
301,Quy tắc nào sau đây không thuộc Quy tắc ứng xử chung trên mạng xã hội Theo QĐ số 874/QĐ-BTTTT? ,Tôn trọng,Lành mạnh,Trách nhiệm,Công bằng,4,"Điều 3, QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội "
302,Theo QĐ số 874/QĐ-BTTTT Quy tắc ứng xử chung trên mạng xã hội bao gồm?,"Tôn trọng; Lành mạnh; An toàn, bảo mật thông tin; Trách nhiệm.",Tôn trọng; Lành mạnh; An toàn; Trách nhiệm.,Tôn trọng; Lành mạnh; Bảo mật thông tin; Trách nhiệm.,"Tôn trọng; Lành mạnh; An toàn, bảo mật thông tin; Trách nhiệm. Công bằng",1,"Điều 3, QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội "
303,"Theo QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội, đâu là quy tắc ứng xử cho các cơ quan nhà nước trên mạng xã hội?","Công bố rõ ràng các điều khoản sử dụng dịch vụ, bao gồm tất cả các quyền và nghĩa vụ của nhà cung cấp dịch vụ và người sử dụng.","Ban hành và công khai các biện pháp phát hiện, thông báo và phối hợp với các cơ quan chức năng để xử lý, ngăn chặn và loại bỏ các nội dung thông tin vi phạm bản quyền, vi phạm pháp luật","Cung cấp thông tin trên mạng xã hội đồng bộ, thống nhất với thông tin đã được cung cấp trên các phương tiện truyền thông chính thống khác.","Tôn trọng quyền được bảo vệ thông tin của người sử dụng, không thu thập thông tin cá nhân và cung cấp thông tin của người sử dụng dịch vụ cho bên thứ ba ",3,"Điều 6, QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội "
304,"Theo QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội, hành vi nào được khuyến khích khi sử dụng mạng xã hội?","Chia sẻ những thông tin có nguồn chính thống, đáng tin cậy.","Sử dụng mạng xã hội để tuyên truyền, quảng bá về đất nước - con người, văn hóa tốt đẹp của Việt Nam, chia sẻ thông tin tích cực, những tấm gương người tốt, việc tốt.",Đáp án 1 và 2,"Cung cấp, chia sẻ đường dẫn đến thông tin trên mạng có nội dung bị cấm",3,Điều 4 QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội
305,"Theo QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội, Quy tắc ""Lành mạnh"" ứng xử trên mạng xã hội là gì?","Hành vi, ứng xử trên mạng xã hội phù hợp với các giá trị đạo đức, văn hóa, truyền thống tốt đẹp của dân tộc Việt Nam.","Tôn trọng quyền và lợi ích hợp pháp của tổ chức, cá nhân.","Phối hợp với các cơ quan chức năng để xử lý hành vi, nội dung thông tin vi phạm pháp luật",,1,"Điều 3, QĐ số 874/QĐ-BTTTT về Quy tắc ứng xử trên mạng xã hội "
306,"Theo Nghị định 15/2020/NĐ-CP, hành vi nào bị phạt tiền khi sử dụng mạng xã hội đối với cá nhân, tổ chức?","Tuyên truyền, quảng bá về đất nước - con người, văn hóa tốt đẹp của Việt Nam, chia sẻ thông tin tích cực, những tấm gương người tốt, việc tốt.","Quảng cáo, tuyên truyền, chia sẻ thông tin về hàng hóa, dịch vụ bị cấm","Chia sẻ những thông tin có nguồn chính thống, đáng tin cậy.","Vận động người thân trong gia đình, bạn bè, những người xung quanh tham gia giáo dục, bảo vệ trẻ em, trẻ vị thành niên.",2,"Điểm e K1 Điều 101, Nghị định 15/2020/NĐ-CP"
307,"Theo Nghị định 15/2020/NĐ-CP, các hành vi bị xử phạt vi phạm hành chính vì lợi dụng mạng xã hội là:","Cung cấp, chia sẻ thông tin giả mạo, thông tin sai sự thật, xuyên tạc, vu khống, xúc phạm uy tín của cơ quan, tổ chức, danh dự, nhân phẩm của cá nhân","Cung cấp, chia sẻ thông tin cổ súy các hủ tục, mê tín, dị đoan, dâm ô, đồi trụy, không phù hợp với thuần phong, mỹ tục của dân tộc","Cung cấp, chia sẻ hình ảnh bản đồ Việt Nam nhưng không thể hiện hoặc thể hiện không đúng chủ quyền quốc gia",Tất cả các đáp án trên,4,"Điều 101, Nghị định 15/2020/NĐ-CP"
308,"Theo Nghị định 15/2020/NĐ-CP, mức phạt tiền từ 20.000.000 đồng đến 30.000.000 đồng đối với hành vi nào trên mạng xã hội?","Cung cấp, chia sẻ đường dẫn đến thông tin trên mạng có nội dung bị cấm"," Hành vi tiết lộ thông tin thuộc danh mục bí mật nhà nước, bí mật đời tư của cá nhân và bí mật khác mà chưa đến mức truy cứu trách nhiệm hình sự","Quảng cáo, tuyên truyền, chia sẻ thông tin về hàng hóa, dịch vụ bị cấm","Cung cấp, chia sẻ thông tin giả mạo, thông tin sai sự thật, xuyên tạc, vu khống, xúc phạm uy tín của cơ quan, tổ chức, danh dự, nhân phẩm của cá nhân",2,Điều 101 Nghị định 15/2020/NĐ-CP
309, Theo Quy định Chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank nhằm hạn chế và ngăn ngừa rủi ro nào?,Rủi ro tài chính trong các giao dịch lớn,"Rủi ro đạo đức có thể gây ra cho Agribank cũng như khách hàng, đối tác của Agribank",Rủi ro về nhân sự và tuyển dụng,Rủi ro trong các chiến lược marketing,2,Khoản 1 Điều 2 Quy định số 1345/QyĐ-HĐTV-TTh ngày 15/11/2024 Quy định chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank
310,Hành vi nào sau đây là vi phạm Quy định Chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank?,Hiểu biết pháp luật và tuân thủ đầy đủ quy định của pháp luật,"Tuân thủ quy định nội bộ, quy trình nghiệp vụ của ngành Ngân hàng và Agribank","Nắm vững các quy trình, thủ tục, thuần thục các thao tác chuyên môn, nghiệp vụ","Sử dụng thông tin, cơ hội kinh doanh và tài sản của Agribank để thu lợi cá nhân",4,Điểm d khoản 1 Điều 3 Quy định số 1345/QyĐ-HĐTV-TTh ngày 15/11/2024 Quy định chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank
311,"Theo Quy định Chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank, cán bộ Agribank tuyệt đối KHÔNG được làm gì?","Tham gia, tiếp tay cho hành vi vi phạm pháp luật, vi phạm quy định nội bộ, quy trình nghiệp vụ của ngành Ngân hàng và Agribank","Lợi dụng địa vị, chức vụ, sử dụng thông tin, cơ hội kinh doanh và tài sản của Agribank để thu lợi cá nhân hoặc làm tổn hại tới lợi ích của Agribank.",Đáp án 1 và 2,,3,"Điểm c,d khoản 1 Điều 3 Quy định số 1345/QyĐ-HĐTV-TTh ngày 15/11/2024 Quy định chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank"
312,Tính tuân thủ trong chuẩn mực đạo đức nghề nghiệp yêu cầu cán bộ Agribank như thế nào (Theo Quy định số 1345/QyĐ-HĐTV-TTh)?,"Nắm vững các quy trình, thủ tục, thuần thục các thao tác chuyên môn, nghiệp vụ. Tuân thủ quy định nội bộ, quy trình nghiệp vụ của ngành Ngân hàng và Agribank",Tự do sáng tạo các cách làm mới mà không cần theo quy trình,"Chỉ làm theo chỉ đạo từ cấp trên, không cần hiểu rõ quy trình, thủ tục",Chỉ tuân thủ quy định của Agribank mà không cần quan tâm đến quy định pháp luật,1,Điểm b khoản 1 Điều 3 Quy định số 1345/QyĐ-HĐTV-TTh ngày 15/11/2024 Quy định chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank
